episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,batch_size,exploration_noise,target_policy_noise,target_noise_clip,policy_delay,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,replay_size
3621,724200,TD3PG,rician,64,0.001,0.001,64,0.07368781249999998,0.2,0.5,2,velocity,False,True,full,True,1029.9162094057335,5.149581047028668,8.399734804140257,2.084045247081307,6.315689557058952,,7.621277065040303,126.31379114117904,6.878275995073775,0.4918704892355351,200,375.43610970747693,346.81920472539844,328.37207129689006,327.72467505035695,481.49547597632034,56.83857245006338,165.22644556703742,514.7798259336093,8.19232712573861,8.04013593454706,0.1521911911915499,134.7162322998047,-395.6883850097656,100000
3622,724400,TD3PG,rician,64,0.001,0.001,64,0.07362531249999998,0.2,0.5,2,velocity,False,True,full,True,1554.7365843830719,7.773682921915359,8.701162933380704,0.1429810587082626,8.55818187467244,,7.621277065040303,171.16363749344882,6.871212179222795,0.4923912834579752,200,380.95692348505634,374.7449435416737,380.9407255278561,295.19126468770787,317.57181531740474,349.55170151918605,1148.6761490594333,582.3130385131228,8.157258162207901,8.044909779962623,0.11234838224527799,32.61054992675781,-365.4670104980469,100000
3623,724600,TD3PG,rician,64,0.001,0.001,64,0.07356281249999999,0.2,0.5,2,velocity,False,True,full,True,1458.884647689547,7.2944232384477345,8.167335874881088,0.05870143619148016,8.108634438689608,,7.621277065040303,162.17268877379217,6.940971158940287,0.49260018002254535,200,380.97852776665377,380.9678187409054,380.95586113648625,380.9378525942932,515.9170007379545,121.18384247065822,919.4407584911006,261.5542890709265,8.20897443811933,8.041910473112889,0.1670639650064416,25.67193603515625,-406.67510986328125,100000
3624,724800,TD3PG,rician,64,0.001,0.001,64,0.0735003125,0.2,0.5,2,velocity,False,True,full,True,1613.4863068875436,8.067431534437718,9.77143893946299,0.8428915922306457,8.928547347232344,,7.621277065040303,178.5709469446469,6.702240269226312,0.49207103487002074,200,359.55531363611215,378.1135206481705,351.1929100428248,377.19005585626013,79.30709985679854,160.44597989484672,411.88801996886633,338.84390424213956,8.173971561506377,8.040879168587775,0.1330923929186021,40.10011291503906,-360.53802490234375,100000
3625,725000,TD3PG,rician,64,0.001,0.001,64,0.07343781249999998,0.2,0.5,2,velocity,False,True,full,True,1410.4757693203069,7.052378846601535,9.874667534936496,1.5022868142856207,8.372380720650874,,7.621277065040303,167.4476144130175,6.806947151843483,0.492161159041841,200,380.95880037355715,325.54332455715416,380.94413390935875,308.7206690175654,217.72794065031096,319.5531630009622,389.52637417961716,679.4575837970513,8.145179541337589,8.04153884476544,0.10364069657214792,33.29228210449219,-418.1983642578125,100000
3626,725200,TD3PG,rician,64,0.001,0.001,64,0.07337531249999998,0.2,0.5,2,velocity,False,True,full,True,1072.4586145077765,5.362293072538883,9.399182107058966,3.2824275518977446,6.116754555161226,,7.621277065040303,122.33509110322451,6.556077796137629,0.4924049282672516,200,361.3446077749771,364.22318263779346,309.8652849656108,273.8511355076997,466.2562501802651,73.65305952747178,104.35364385320702,607.952806603065,8.02681776915826,8.015378736472291,0.011439032685968797,32.093265533447266,-443.0938415527344,100000
3627,725400,TD3PG,rician,64,0.001,0.001,64,0.07331281249999999,0.2,0.5,2,velocity,False,True,full,True,1424.3610175125243,7.121805087562621,8.202343796767968,0.18685400416236647,8.015489792605601,,7.621277065040303,160.30979585211202,6.94096717633071,0.49174548337808077,200,380.9713592456721,380.98694708987585,380.95033635953405,380.9611424814547,538.5496542978851,241.0610002852151,803.2281154908039,191.49910083109128,8.06430818051544,8.018742895637798,0.04556528487764133,58.373199462890625,-429.7210388183594,100000
3628,725600,TD3PG,rician,64,0.001,0.001,64,0.0732503125,0.2,0.5,2,velocity,False,True,full,True,1478.7126323285206,7.393563161642603,8.412908793061089,0.07844167094910094,8.334467122111993,,7.621277065040303,166.68934244223988,6.809625832565433,0.4931992291807801,200,377.4693725793694,372.63787103072843,375.9809262717483,362.8559301035183,426.77534848197126,470.0084280336687,702.6692021010465,341.45178392923873,8.124034769839614,8.012792198446673,0.1112425713929408,189.478515625,-371.6678466796875,100000
3629,725800,TD3PG,rician,64,0.001,0.001,64,0.07318781249999998,0.2,0.5,2,velocity,False,True,full,True,1081.648594060598,5.40824297030299,7.938268163017125,1.727477383664839,6.210790779352278,,7.621277065040303,124.21581558704558,6.831918273253683,0.49235696703887927,200,375.91645534668925,375.20494403581057,305.9207179194,374.84007046436284,748.1863253462116,286.53361561137746,420.35425889253094,893.42949065267,7.953453685036512,7.988825549022598,0.035371863986086716,142.10275268554688,-374.4405822753906,100000
3630,726000,TD3PG,rician,64,0.001,0.001,64,0.07312531249999998,0.2,0.5,2,velocity,False,True,full,True,1433.4997127044987,7.167498563522494,8.853953549232918,0.5537501797462863,8.30020336948663,,7.621277065040303,166.0040673897326,6.758317714019703,0.49358947769555234,200,380.97351252387745,364.23655843787407,380.9529887732155,343.8114835013182,381.00175340426944,187.65426605364752,497.31885905180235,352.992423013992,7.90438786859754,8.00943532652351,0.10504745792596992,80.84443664550781,-360.2539367675781,100000
3631,726200,TD3PG,rician,64,0.001,0.001,64,0.07306281249999999,0.2,0.5,2,velocity,False,True,full,True,1350.6747171041588,6.753373585520794,8.450267472520661,0.9207295605665844,7.531148515370455,,7.621277065040303,150.6229703074091,6.51201377490426,0.49287606973680226,200,366.71460764437904,352.6164092171672,302.8207823997238,320.08147283055325,566.321189109179,256.2577564185031,563.5006738192556,570.0682917923732,7.798313491235757,7.9958389757160635,0.19752548448030627,35.131187438964844,-365.6745300292969,100000
3632,726400,TD3PG,rician,64,0.001,0.001,64,0.0730003125,0.2,0.5,2,velocity,False,True,full,True,1613.127525261952,8.06563762630976,9.624875941287074,0.4760944594898212,9.14878148179725,,7.621277065040303,182.97562963594498,6.836370185254022,0.49267190352057455,200,373.2302838705478,358.9847149557897,285.5349490798712,345.6778956062065,219.3851519709039,92.00471411736287,493.5573637564704,318.6209664283395,7.870740276308342,8.002393566476748,0.13165329016840577,316.302490234375,-359.9443359375,100000
3633,726600,TD3PG,rician,64,0.001,0.001,64,0.07293781249999998,0.2,0.5,2,velocity,False,True,full,True,1413.5963588263546,7.067981794131773,9.462778934904646,1.6315459861061892,7.831232948798455,,7.621277065040303,156.6246589759691,6.548835254333144,0.4929086206153366,200,380.95479263526573,341.94388387781714,380.93421684712615,238.6675323161178,89.66516423337765,494.1152168013852,186.4118673505941,375.57846553436667,7.859357804408323,8.02770668183227,0.16834887742394766,28.59386444091797,-379.178955078125,100000
3634,726800,TD3PG,rician,64,0.001,0.001,64,0.07287531249999998,0.2,0.5,2,velocity,False,True,full,True,1419.3116033376875,7.096558016688437,8.482465137947116,0.16395789663715624,8.31850724130996,,7.621277065040303,166.37014482619924,6.7502469599168595,0.4911486470242178,200,363.9413252795658,338.2644750316154,333.6713402978182,319.45001627007497,408.8351559609952,302.8936797915249,616.9539973268254,364.98121747190464,7.823620905909259,8.029733951405603,0.20611304549634468,41.49195861816406,-388.42156982421875,100000
3635,727000,TD3PG,rician,64,0.001,0.001,64,0.07281281249999999,0.2,0.5,2,velocity,False,True,full,True,1213.3138925768553,6.066569462884277,8.79663185107942,1.2995783002842716,7.497053550795141,,7.621277065040303,149.94107101590285,6.822108364118939,0.49139427920222795,200,370.36561610786976,320.07154113952856,294.68637014011455,295.9586329460363,318.459465760522,380.12281443435467,500.7430276929913,803.6910065421192,7.924382944358149,8.025376636662395,0.10099369230424671,87.62234497070312,-408.5704345703125,100000
3636,727200,TD3PG,rician,64,0.001,0.001,64,0.0727503125,0.2,0.5,2,velocity,False,True,full,True,1456.4016727034434,7.2820083635172175,8.612491033065636,0.47714576985858964,8.135345263207045,,7.621277065040303,162.70690526414094,6.50565061786105,0.4932031343928546,200,373.833692682436,339.67092758703865,369.5111596347595,262.2157705904997,365.9210577693142,249.2186730487596,421.6880917098414,274.4953876892362,7.942395589296365,8.033532461306937,0.09113687201057186,33.24193572998047,-387.96783447265625,100000
3637,727400,TD3PG,rician,64,0.001,0.001,64,0.07268781249999998,0.2,0.5,2,velocity,False,True,full,True,1699.338665540014,8.49669332770007,9.70431039282171,0.40321648051302905,9.301093912308685,,7.621277065040303,186.0218782461737,6.941230780668567,0.4926936892654211,200,380.9893063837782,380.9855616613112,380.9587689680293,380.9690304616493,186.42904100020775,556.5809087160035,922.0034053463756,580.5759703662882,7.988207348135285,8.04025528235479,0.052047934219505265,24.179725646972656,-393.47747802734375,100000
3638,727600,TD3PG,rician,64,0.001,0.001,64,0.07262531249999998,0.2,0.5,2,velocity,False,True,full,True,898.6421522250688,4.493210761125344,8.29206333607604,2.924644218826856,5.367419117249181,,7.621277065040303,107.34838234498362,6.87262982996516,0.4927867410170311,200,375.0837613681824,380.97463810873796,298.3610940537711,380.9490850559296,524.0934651811291,174.55603093052093,175.52128631573848,790.8492848151967,7.860821374453361,8.008376993686213,0.14755561923285132,122.20672607421875,-377.6400146484375,100000
3639,727800,TD3PG,rician,64,0.001,0.001,64,0.07256281249999999,0.2,0.5,2,velocity,False,True,full,True,1580.4836264806736,7.902418132403368,9.197549081473893,0.21605494479938206,8.981494136674511,,7.621277065040303,179.62988273349023,6.885974003003934,0.4929102674279918,200,354.65792988536845,380.9813479415227,283.72802194797504,380.95663137350533,309.4783627526468,678.2152459144712,1040.963325338794,315.9990651360566,7.9695666972227714,8.01109921584745,0.04153251862467844,111.62100219726562,-410.1573486328125,100000
3640,728000,TD3PG,rician,64,0.001,0.001,64,0.0725003125,0.2,0.5,2,velocity,False,True,full,True,1407.3073002227943,7.0365365011139716,8.314584740979837,0.44225135679296573,7.872333384186876,,7.621277065040303,157.44666768373753,6.78124660915478,0.4914845215073882,200,373.5634623498294,374.6275455632584,355.7550689931371,308.78380660738657,543.0965545690963,199.45206823954263,904.0920244949988,583.6592831147186,7.862277455435975,8.015904261628279,0.15362680619230407,616.444580078125,-376.21551513671875,100000
3641,728200,TD3PG,rician,64,0.001,0.001,64,0.07243781249999998,0.2,0.5,2,velocity,False,True,full,True,1634.337572699897,8.171687863499486,9.418675613091773,0.46249764641081453,8.956177966680949,,7.621277065040303,179.123559333619,6.702444395140057,0.4920282868411154,200,360.5667481366867,380.1579328672709,303.5457750979131,379.8717619229737,223.67216060861534,232.5015925671109,836.1697650161781,747.6804032359338,7.994301875917074,8.031678155042199,0.03737627912512487,26.53126335144043,-363.1127014160156,100000
3642,728400,TD3PG,rician,64,0.001,0.001,64,0.07237531249999998,0.2,0.5,2,velocity,False,True,full,True,1152.40083655066,5.7620041827533,8.61284809789278,2.0417861853827644,6.571061912510008,,7.621277065040303,131.4212382502002,6.939788933970388,0.49285529683935564,200,380.87468561134784,380.9737926509703,380.8463806170837,380.95525469172986,382.41002866572865,127.78326821516367,197.2078421392051,444.4750095522413,7.894945877808953,8.009099205623754,0.11415332781480014,30.485736846923828,-416.7938232421875,100000
3643,728600,TD3PG,rician,64,0.001,0.001,64,0.07231281249999999,0.2,0.5,2,velocity,False,True,full,True,1426.2325502688846,7.131162751344423,8.355000502925336,0.42556943995468055,7.929431062970659,,7.621277065040303,158.58862125941317,6.407826131649966,0.4946731198952363,200,370.8601118737344,338.913428857916,331.00895412103307,289.90743926405304,533.938898836704,234.57296266383682,650.3161737659809,459.1493382876381,7.885985709023005,8.00190966431271,0.11592395528970378,69.47674560546875,-381.2425537109375,100000
3644,728800,TD3PG,rician,64,0.001,0.001,64,0.0722503125,0.2,0.5,2,velocity,False,True,full,True,1619.7091066900725,8.098545533450363,9.26906232339232,0.39229477599360413,8.87676754739871,,7.621277065040303,177.5353509479742,6.6677536881645025,0.49368359139264245,200,380.98765357625757,354.317879818986,380.9645234039982,346.3087374334944,93.93947471897366,452.3690627960058,778.9201274147607,397.5087787087086,7.883396719031323,7.999438094849128,0.11604137581780538,740.0654296875,-364.0488586425781,100000
3645,729000,TD3PG,rician,64,0.001,0.001,64,0.07218781249999998,0.2,0.5,2,velocity,False,True,full,True,1626.431849649288,8.13215924824644,9.698961569435204,0.6966926879960577,9.002268881439143,,7.621277065040303,180.04537762878286,6.941000493987556,0.4922333455980017,200,380.97367706476405,380.9787583376145,380.93941949341377,380.96233955854836,281.40638910319524,206.04052396295853,473.3725158859967,421.5460214992349,7.914891127070737,7.994608476396848,0.07971734932611074,79.7846908569336,-404.1502685546875,100000
3646,729200,TD3PG,rician,64,0.001,0.001,64,0.07212531249999998,0.2,0.5,2,velocity,False,True,full,True,1187.7693349465255,5.938846674732628,8.156070684193763,1.4306452139374617,6.725425470256294,,7.621277065040303,134.5085094051259,6.860005094882244,0.4921590217491542,200,375.3322426629264,378.6960293278993,350.508396707646,378.40365034356375,542.7212454928629,120.75106735812797,237.40976662367345,534.0829295150634,7.945324672825491,8.001782112553386,0.056457439727894965,113.1585693359375,-331.3096923828125,100000
3647,729400,TD3PG,rician,64,0.001,0.001,64,0.07206281249999999,0.2,0.5,2,velocity,False,True,full,True,1409.7206512185194,7.048603256092597,7.996696271880793,0.11342647404205371,7.883269797838731,,7.621277065040303,157.66539595677466,6.941000203600261,0.4918546306828532,200,380.9763011107916,380.98316163947646,380.9464830085709,380.9613311167923,695.4212801814359,210.39909648025233,536.3153776741788,215.33457330386338,7.938713673087146,7.993008202499986,0.0542945294128403,277.9525146484375,-372.3400573730469,100000
3648,729600,TD3PG,rician,64,0.001,0.001,64,0.0720003125,0.2,0.5,2,velocity,False,True,full,True,1350.37055627039,6.75185278135195,7.988799556747219,0.4490269556649739,7.539772601082248,,7.621277065040303,150.79545202164496,6.885232678874117,0.491990091923999,200,377.27260597475913,379.82643512106074,373.6771570818369,379.1749400949723,608.453724758626,141.4426650541475,593.6571528240804,639.7420634620711,7.898978947035661,7.989203148138891,0.09022420110323015,32.261268615722656,-374.95831298828125,100000
3649,729800,TD3PG,rician,64,0.001,0.001,64,0.07193781249999998,0.2,0.5,2,velocity,False,True,full,True,1530.5053393042263,7.652526696521131,8.99329066923999,0.13379753036269146,8.859493138877301,,7.621277065040303,177.18986277754604,6.774825760243545,0.49243294143681554,200,372.1706199735395,359.56358716089784,308.59641195341527,305.0134946297462,256.57285785723474,174.73916260861256,621.2916522443702,382.59547614530715,8.031414065011912,7.984852350526687,0.04656171448522528,63.52904510498047,-363.86859130859375,100000
3650,730000,TD3PG,rician,64,0.001,0.001,64,0.07187531249999998,0.2,0.5,2,velocity,False,True,full,True,1538.7443954111309,7.693721977055654,9.039433192620697,0.5523862039384293,8.48704698868227,8.53190205209847,8.53190205209847,169.7409397736454,6.940565477172984,0.4932830143314455,200,380.9319192682262,380.972516233535,380.90337371984015,380.945124853374,478.3740943600074,236.44544336415944,953.3370979739196,822.6105311873561,8.040756245971695,7.98543026311684,0.05532598285485424,64.36117553710938,-356.4692077636719,100000
3651,730200,TD3PG,rician,64,0.001,0.001,64,0.07181281249999999,0.2,0.5,2,velocity,False,True,full,True,1478.2500432548504,7.391250216274252,8.579547457348909,0.4942588541430464,8.085288603205864,,8.53190205209847,161.70577206411733,5.748004096589245,0.49234753960323674,200,330.0459834731297,296.45775222165133,187.24104725350108,259.1928030810461,427.8486917543838,315.4374534341902,792.0595552699498,618.2524938356415,8.068463250363463,7.973852357963961,0.09461089239950216,43.03199005126953,-377.75439453125,100000
3652,730400,TD3PG,rician,64,0.001,0.001,64,0.0717503125,0.2,0.5,2,velocity,False,True,full,True,1472.1503967297904,7.360751983648952,9.80868332627806,0.979267325965877,8.829416000312175,,8.53190205209847,176.58832000624352,6.218977847341522,0.4921146616752383,200,331.2594694000561,224.57837693345292,240.13626805449695,99.22045226293473,264.2599333949848,128.78187813114857,150.45084367401884,221.49883116324884,8.05249497628921,7.985036591655472,0.06745838463373843,25.819978713989258,-382.6036376953125,100000
3653,730600,TD3PG,rician,64,0.001,0.001,64,0.07168781249999998,0.2,0.5,2,velocity,False,True,full,True,1482.8124977479092,7.414062488739546,9.141061044612332,0.2717677027884938,8.86929334182383,,8.53190205209847,177.38586683647665,6.578353536169152,0.4927211396567017,200,348.8472349029151,365.0107043003424,319.6757365537885,311.5720029840986,279.2247793779615,675.0006992859489,938.4115433747138,660.87776946092,8.104397995940479,8.007541288365548,0.09685670757493092,38.938880920410156,-348.146728515625,100000
3654,730800,TD3PG,rician,64,0.001,0.001,64,0.07162531249999998,0.2,0.5,2,velocity,False,True,full,True,1128.6929848345235,5.643464924172617,8.38294934553217,1.952557893474619,6.430391452057552,,8.53190205209847,128.60782904115104,6.88997617101959,0.4929091219067066,200,380.9630159018144,376.56001794260766,380.9340600152136,371.19920663067035,439.4044292760878,102.33002288395343,244.50595544670398,441.15338918794924,8.00999220647786,7.986280045487572,0.0237121609902875,59.71917724609375,-374.96246337890625,100000
3655,731000,TD3PG,rician,64,0.001,0.001,64,0.07156281249999999,0.2,0.5,2,velocity,False,True,full,True,1689.842338452117,8.449211692260585,9.49359635386084,0.26595741243860477,9.227638941422233,,8.53190205209847,184.5527788284447,6.781817499244449,0.4929762492695836,200,371.62460812885746,376.3005111632965,260.8847947210438,330.3040668460437,215.09006725145804,433.52235177001353,755.4199099731479,550.3135323076159,8.096521476009215,7.991841232017595,0.1046802439916199,21.296405792236328,-367.42889404296875,100000
3656,731200,TD3PG,rician,64,0.001,0.001,64,0.0715003125,0.2,0.5,2,velocity,False,True,full,True,1498.3260494446897,7.491630247223449,8.562606034154406,0.29472125687088946,8.267884777283522,,8.53190205209847,165.35769554567045,6.670538777449789,0.4916511882653755,200,380.9866585474704,354.14287691183387,380.9699260401802,336.12101311698797,457.93760777245643,144.3671785937569,431.12132466138706,282.70714153376525,8.103148451713038,7.994067051702997,0.10908140001004085,44.453468322753906,-397.1167297363281,100000
3657,731400,TD3PG,rician,64,0.001,0.001,64,0.07143781249999998,0.2,0.5,2,velocity,False,True,full,True,1485.231824371139,7.4261591218556955,8.589582792063652,0.2648704896196846,8.324712302443968,,8.53190205209847,166.49424604887938,6.9405671989311255,0.4917615443434717,200,380.93353383176947,380.9807359064567,380.9123082955209,380.94832005676295,336.59728316334764,433.74458665543835,526.0010877397889,164.54808594920826,8.054329371219803,7.996336013572491,0.057993357647311505,23.99081039428711,-356.416015625,100000
3658,731600,TD3PG,rician,64,0.001,0.001,64,0.07137531249999998,0.2,0.5,2,velocity,False,True,full,True,1606.036226591562,8.030181132957809,9.303964952232995,0.22316040119509867,9.080804551037904,,8.53190205209847,181.6160910207581,6.785091396727047,0.49233136415236506,200,359.8328717223965,365.51571552621476,346.90405933419504,306.2089771547535,238.17498552188766,663.5987310191746,1097.1280073677194,439.5298793792539,8.239998642909239,8.000592615839325,0.2394060270699132,326.1282958984375,-371.739990234375,100000
3659,731800,TD3PG,rician,64,0.001,0.001,64,0.07131281249999999,0.2,0.5,2,velocity,False,True,full,True,1574.039455591632,7.870197277958161,9.0940221134779,0.42800499544220416,8.6660171180357,,8.53190205209847,173.32034236071402,6.902081108600745,0.49251515954340563,200,380.9891153429368,377.59573424090576,380.95876958811425,292.19515513595695,175.14309277120387,288.18176638935284,920.4930052268901,594.2026194791914,8.224224791977297,8.003604221948802,0.22062057002849578,683.2994384765625,-379.2752990722656,100000
3660,732000,TD3PG,rician,64,0.001,0.001,64,0.0712503125,0.2,0.5,2,velocity,False,True,full,True,1582.2315504100195,7.911157752050098,9.501659803583438,0.548173490394201,8.953486313189238,,8.53190205209847,179.06972626378476,6.643583223169534,0.4920230800065677,200,312.6169892616834,368.25746972100757,292.1453319780467,356.31334002768676,268.6696800180813,507.0089668258723,493.8664808528808,315.108058319846,8.278282438427416,8.02649061147697,0.25179182695044666,96.73114013671875,-429.9934997558594,100000
3661,732200,TD3PG,rician,64,0.001,0.001,64,0.07118781249999998,0.2,0.5,2,velocity,False,True,full,True,1212.9625053759667,6.064812526879833,9.01388982993754,2.218854291681642,6.795035538255895,,8.53190205209847,135.9007107651179,6.195159526414058,0.493087790211747,200,373.6703190525199,310.972529263735,320.5525686811094,291.52037402237016,255.33505433395783,198.9617904818461,151.5892161120205,465.3712766623288,8.170225317006164,8.001958629359207,0.16826668764695718,29.221195220947266,-354.9344482421875,100000
3662,732400,TD3PG,rician,64,0.001,0.001,64,0.07112531249999998,0.2,0.5,2,velocity,False,True,full,True,1464.883097093287,7.324415485466435,8.186925151949305,0.05558202933624366,8.13134312261306,,8.53190205209847,162.62686245226124,6.8131413026400525,0.4931496191251529,200,375.36995225986885,375.07603238868757,315.88285614660856,280.80858475486485,565.5410560310888,418.1128410294437,1014.7471645110639,352.019284381504,8.248239377511315,7.995988617299811,0.2522507602115036,77.76580047607422,-356.4937744140625,100000
3663,732600,TD3PG,rician,64,0.001,0.001,64,0.07106281249999999,0.2,0.5,2,velocity,False,True,full,True,1577.7198178483168,7.888599089241584,9.277989977400908,0.6128751956756101,8.665114781725295,,8.53190205209847,173.3022956345059,6.739949756014309,0.4928144740187221,200,373.59524323559185,369.0986440707312,331.0828929720998,367.6234666565046,280.62720678209274,242.50030946937684,321.6081006518441,257.586305351186,8.285023563449046,7.990471617168182,0.29455194628086456,54.19145965576172,-395.9937438964844,100000
3664,732800,TD3PG,rician,64,0.001,0.001,64,0.0710003125,0.2,0.5,2,velocity,False,True,full,True,1477.2925500148528,7.386462750074264,8.856306147117362,0.69085148083172,8.165454666285639,,8.53190205209847,163.30909332571278,6.787020165524433,0.4933960628987256,200,373.6596361391318,372.5141539626601,297.04472790239686,370.9579535071093,300.8679227363128,294.0521686019205,265.8032650903975,99.49766594486441,8.249457919393391,7.989215174764044,0.2602427446293474,33.85844802856445,-409.385986328125,100000
3665,733000,TD3PG,rician,64,0.001,0.001,64,0.0709378125,0.2,0.5,2,velocity,False,True,full,True,1540.8070829389303,7.704035414694651,8.992563480820216,0.14409911233562805,8.848464368484603,,8.53190205209847,176.9692873696921,6.343060029651493,0.4931840372751879,200,256.0282368223495,375.33338602148524,213.58504514585997,369.98907207558614,410.3281347792593,552.6607651858695,333.5169903866683,129.9717924104585,8.241767693745665,8.042035947542386,0.1997317462032786,47.23069763183594,-375.1905517578125,100000
3666,733200,TD3PG,rician,64,0.001,0.001,64,0.07087531249999998,0.2,0.5,2,velocity,False,True,full,True,1610.5543308457231,8.052771654228616,9.03818383571906,0.14164244967526513,8.89654138604379,,8.53190205209847,177.93082772087584,6.804272085911048,0.4917397039173847,200,376.01681362281045,374.0613925668287,361.74511039013765,312.40756152028615,330.45399939987067,352.4109383557639,738.189966077091,337.58149411475097,8.35032348953504,8.064836533908398,0.2854869556266415,33.354984283447266,-387.16241455078125,100000
3667,733400,TD3PG,rician,64,0.001,0.001,64,0.07081281249999999,0.2,0.5,2,velocity,False,True,full,True,1358.261598038543,6.791307990192715,7.888018198608014,0.23594887128710818,7.652069327320901,,8.53190205209847,153.04138654641804,6.940161318289511,0.4917446940145866,200,380.9582881138697,380.92830467846875,380.93088515489984,380.90274463379,704.3630281654888,239.5435490206438,765.483598260755,611.123579609806,8.33876346600915,8.061016963329743,0.27774650267940615,618.5877685546875,-390.76922607421875,100000
3668,733600,TD3PG,rician,64,0.001,0.001,64,0.0707503125,0.2,0.5,2,velocity,False,True,full,True,1444.0181627438897,7.220090813719448,8.759182384980578,0.24862213740947375,8.510560247571103,,8.53190205209847,170.21120495142208,6.8640909574929445,0.49267215611939924,200,380.96655233853716,312.07295103192007,380.92773219891086,229.18060654492305,405.0762415744852,327.99510344492984,523.091409706725,286.7219817903981,8.387302848333592,8.060422450454892,0.3268803978786998,44.9967041015625,-414.3548889160156,100000
3669,733800,TD3PG,rician,64,0.001,0.001,64,0.0706878125,0.2,0.5,2,velocity,False,True,full,True,1056.8934322621242,5.284467161310621,8.039957549998206,1.9444949388849646,6.095462611113241,,8.53190205209847,121.90925222226483,6.934322682067992,0.4937198113932416,200,380.96787249506457,380.40254854015075,380.9489732949932,380.2452921135951,640.4066769648092,253.49329741351767,200.22045659674458,372.7902621343593,8.24910132194539,8.05635700153406,0.1927443204113306,57.69957733154297,-353.39984130859375,100000
3670,734000,TD3PG,rician,64,0.001,0.001,64,0.07062531249999998,0.2,0.5,2,velocity,False,True,full,True,1561.341434124845,7.806707170624224,9.972951024426393,1.4525573572945925,8.520393667131797,,8.53190205209847,170.40787334263595,6.218068166099999,0.4926691456028799,200,375.7385708132301,300.9958261855176,374.97303630325166,278.77814265250464,58.11186062384349,292.2527019644826,293.3075925340404,566.3508918990258,8.250768655867866,8.045067189161582,0.20570146670628375,149.11813354492188,-404.51300048828125,100000
3671,734200,TD3PG,rician,64,0.001,0.001,64,0.07056281249999999,0.2,0.5,2,velocity,False,True,full,True,1433.0929250592428,7.165464625296214,8.399776266794948,0.43444717427737983,7.9653290925175675,,8.53190205209847,159.30658185035136,6.941100022898143,0.49375874109402546,200,380.9667750708588,380.9819519464516,380.93720219414865,380.9589395830181,486.07471818502165,128.1933965283357,882.999095735582,544.5997976430464,8.244770680333453,8.039925058951631,0.20484562138182127,58.33971405029297,-368.9929504394531,100000
3672,734400,TD3PG,rician,64,0.001,0.001,64,0.0705003125,0.2,0.5,2,velocity,False,True,full,True,1541.3395094887812,7.706697547443906,8.701131232496579,0.20191746538437863,8.499213767112206,,8.53190205209847,169.98427534224416,6.940604080025596,0.49311778335439577,200,380.9833851810207,380.9345579839491,380.96803262939915,380.90103044548954,357.7036688722778,132.9732214500631,556.0067124836876,207.48876703392958,8.228260568673452,8.047179180853691,0.18108138781976102,33.252418518066406,-373.20111083984375,100000
3673,734600,TD3PG,rician,64,0.001,0.001,64,0.0704378125,0.2,0.5,2,velocity,False,True,full,True,1262.109040201485,6.310545201007425,7.876774326612063,0.5666588859694202,7.310115440642638,,8.53190205209847,146.20230881285275,6.723227652272677,0.4915949221108075,200,380.9834581580259,357.68799242484437,380.9643418318871,348.98156850128987,666.8307178796501,235.50630521102374,445.2438667847633,279.1979206102686,8.150301673614393,8.056962578382944,0.09333909523144968,28.810104370117188,-397.1204833984375,100000
3674,734800,TD3PG,rician,64,0.001,0.001,64,0.07037531249999998,0.2,0.5,2,velocity,False,True,full,True,1691.2063441196724,8.456031720598363,9.349313992904843,0.11145376376138912,9.237860229143452,,8.53190205209847,184.75720458286906,6.8281383603141785,0.4928801048977365,200,375.3683395653039,376.57242022824835,287.3784751874691,283.1710727323339,193.63924344225896,447.2701457690788,907.3820167334407,345.9001137478435,8.290675112468687,8.061530919634897,0.22914419283378962,132.59524536132812,-361.153564453125,100000
3675,735000,TD3PG,rician,64,0.001,0.001,64,0.07031281249999999,0.2,0.5,2,velocity,False,True,full,True,1462.5167856103824,7.312583928051912,9.514009726245323,0.5394161800840215,8.974593546161305,,8.53190205209847,179.49187092322612,6.835785580320877,0.4925649424148601,200,377.61188196050887,278.7861956965511,372.1618922457177,259.1155487303648,322.59924088800574,229.6169496834028,524.5368176445181,400.81020897075,8.278022842705642,8.116991157908851,0.1610316847967912,75.23104095458984,-385.8067626953125,100000
3676,735200,TD3PG,rician,64,0.001,0.001,64,0.0702503125,0.2,0.5,2,velocity,False,True,full,True,1541.7332429442226,7.708666214721113,9.319142102664106,0.8873842019827665,8.431757900681333,,8.53190205209847,168.6351580136267,6.311483256960482,0.49129570071843387,200,376.30594566823436,322.9810315427798,374.56107929777824,220.00500854521954,132.02861040641724,443.0419693458539,335.58505376993656,400.41722005167827,8.286216498875532,8.106881713532859,0.17933478534267344,19.42658233642578,-364.052490234375,100000
