episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,reward_clip_value,use_double_dqn,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
53,10600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7705488893118821,0.005,1.0,True,993.243727814318,4.96621863907159,8.48664981720449,4.150328017474545,6.006107898989046,,6.352736414591645,120.12215797978091,2.594044842106813,0.29875,200,48.25970449571182,78.97036538841637,11.960928840609832,34.329474181206656,158.14854541346253,679.483476435271,622.5797569035946,461.69214784297213,19.660219192504883,0.2532549500465393,0.7353477535182682,5.194342163004043,5.194342163004043,4.998518734091943,4.998518734091943,0.19582342891210036,0.19582342891210036
54,10800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7666961448653228,0.005,1.0,True,1077.1602463437712,5.3858012317188555,7.942690298994921,3.8428564672732994,5.676851823297356,,6.352736414591645,113.53703646594711,2.6630652557899,0.31125,200,78.48945004689305,76.9068868007793,30.984134899285785,46.76427268560923,704.6436262838914,193.7804797379191,1105.8412287104197,546.7389950710202,19.75546646118164,5.367888450622559,0.7504149417374332,5.262840824331601,5.262840824331601,5.011080457966117,5.011080457966117,0.2517603663654837,0.2517603663654837
55,11000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7628626641409961,0.005,1.0,True,832.6335604350269,4.163167802175135,7.86494211398994,6.037276540942135,4.454904274588392,,6.352736414591645,89.09808549176785,2.62484716992414,0.24625,200,77.7845287125684,69.12807307240467,30.06094471926239,49.164764749758874,654.158177332703,346.6481283945086,906.521749934482,618.5239145582492,19.880769729614258,6.68190336227417,0.7074626836474007,5.242171348229878,5.242171348229878,5.000968163722885,5.000968163722885,0.2412031845069924,0.2412031845069924
56,11200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7590483508202912,0.005,1.0,True,1173.897493722937,5.869487468614685,10.0381344317411,5.375032660370157,6.177922986651638,,6.352736414591645,123.55845973303278,2.616868874427421,0.2775,200,79.02162097336219,59.539465155447054,5.958839372652177,22.865890000089202,148.60188542422054,140.25310751307413,530.6098681428812,901.1588973190426,19.758464813232422,0.24614542722702026,0.7168254337329014,5.301870584552474,5.301870584552474,5.021985214132328,5.021985214132328,0.2798853704201463,0.2798853704201463
57,11400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7552531090661897,0.005,1.0,True,1019.3915921211516,5.096957960605758,7.6109871243142315,4.426118045426763,5.3770108753448245,,6.352736414591645,107.54021750689648,2.551577589949173,0.2625,200,63.632797467827,50.740347017507105,40.82947217793099,18.413888070414817,784.6596838195303,481.50360626848436,667.8646333553693,239.38503863834995,19.773717880249023,0.2286529541015625,0.7229346276438613,5.351385082647395,5.351385082647395,5.028213734504477,5.028213734504477,0.32317134814291837,0.32317134814291837
58,11600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7514768435208588,0.005,1.0,True,913.0464923328576,4.565232461664288,8.246674486099954,5.7692757383721345,4.856741751793924,,6.352736414591645,97.13483503587851,2.5819140419322646,0.28125,200,65.54895523598785,58.628801663880466,15.380588075610234,35.08290910105922,519.3741681920061,416.1436266383268,474.13107439233517,785.8626142251406,19.886871337890625,5.1320672035217285,0.6972784811970736,5.347163959161517,5.347163959161517,5.025257321009468,5.025257321009468,0.3219066381520497,0.3219066381520497
59,11800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7477194593032545,0.005,1.0,True,863.3958886662778,4.316979443331388,7.501096117032564,4.0198850466015275,5.322549091613219,,6.352736414591645,106.45098183226439,2.823424112206074,0.29375,200,90.4495397309578,102.89953139969002,47.409857433779344,60.51016240739998,860.864076284512,584.2482757530969,492.74058527693154,471.0084939961816,19.796558380126953,0.1721651554107666,0.6984802325329537,5.35470153226815,5.35470153226815,5.030296164579022,5.030296164579022,0.32440536768912764,0.32440536768912764
60,12000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7439808620067382,0.005,1.0,True,542.9849715317392,2.714924857658696,7.9562251990830655,8.069787265905646,3.03860563507035,,6.352736414591645,60.77211270140701,2.6509731046803138,0.27375,200,77.32600603679167,75.91701883481483,4.339730643416131,25.355308110132096,653.1066829906446,297.07343937862646,142.09194021309852,635.2444095042626,19.751447677612305,0.29122790694236755,0.7654232208078854,5.2424807854968325,5.2424807854968325,4.997101322420544,4.997101322420544,0.24537946307628822,0.24537946307628822
61,12200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7402609576967045,0.005,1.0,True,1082.6106150264418,5.413053075132209,8.255312050866012,4.299938235786482,5.695439904035763,,6.352736414591645,113.90879808071526,2.589990135761841,0.27375,200,63.817833366618416,64.6441497749381,23.74144771192829,17.84408070590185,529.7432941490845,341.53830544848137,983.7570897964599,535.8107218203675,19.494144439697266,0.834373950958252,0.7807201759655336,5.246765706196409,5.246765706196409,5.008549495889646,5.008549495889646,0.23821621030676265,0.23821621030676265
62,12400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.736559652908221,0.005,1.0,True,788.6235626436973,3.9431178132184863,8.020388825292784,5.186236425643605,4.973507607875775,,6.352736414591645,99.47015215751553,2.737559843144771,0.27125,200,83.62101467253069,74.75781275037764,30.7566987807096,39.71521619535112,524.0493787862273,327.490001703234,300.3209228518787,433.352485869038,19.790721893310547,10.776712417602539,0.7529930075399538,5.204852286510605,5.204852286510605,5.007984304147487,5.007984304147487,0.1968679823631181,0.1968679823631181
63,12600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7328768546436799,0.005,1.0,True,584.1421986009367,2.9207109930046835,7.414248499924843,7.21390018398351,3.3515543211143926,,6.352736414591645,67.03108642228786,2.6790251421191287,0.26375,200,75.70604257693094,80.9612225025609,42.689240610190495,23.5560042954499,926.8091873493614,596.5801675488292,335.91956035445395,891.4419095594124,19.797014236450195,6.59443473815918,0.8049607695875132,5.0665582949960335,5.0665582949960335,4.981691764734263,4.981691764734263,0.08486653026177038,0.08486653026177038
64,12800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7292124703704614,0.005,1.0,True,1052.065257396435,5.260326286982175,8.674730019258831,5.228814595932661,5.565868947484144,,6.352736414591645,111.31737894968289,2.686648852083071,0.27,200,93.7498367268492,69.54008097653197,81.17441781735005,47.02163762145639,184.62154331222493,505.3852793770382,751.8785497512508,533.3934596919465,19.850223541259766,0.4961589276790619,0.8136294225053976,5.09430381132846,5.09430381132846,4.99081953321473,4.99081953321473,0.10348427811373018,0.10348427811373018
65,13000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7255664080186092,0.005,1.0,True,1230.288820096001,6.151444100480005,8.930300039352229,3.658445703838563,6.634388116964821,,6.352736414591645,132.68776233929646,2.765942219571692,0.28,200,75.11028208502697,106.92554207438238,19.61754392698635,84.08664396215218,332.41257690261654,213.62884821365668,930.4830578847133,200.28549722779545,19.660587310791016,6.590039253234863,0.8553318201807634,5.146219769388196,5.146219769388196,5.016105203733963,5.016105203733963,0.13011456565423352,0.13011456565423352
66,13200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7219385759785161,0.005,1.0,True,1043.7499810602494,5.218749905301247,8.231634792151578,4.395175042272651,5.540426580994862,,6.352736414591645,110.80853161989725,2.7535867992333793,0.29,200,94.27024779700731,91.85348959555661,18.858717563621948,50.68791695861712,533.1824040111137,120.48369214288608,855.5633023435893,711.902620511975,19.8799991607666,0.32469117641448975,0.8321828619498324,5.151841713280982,5.151841713280982,5.024049467025794,5.024049467025794,0.12779224625518815,0.12779224625518815
67,13400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7183288830986235,0.005,1.0,True,733.8371837240805,3.6691859186204026,7.644335408919977,5.425886214274187,4.801237411025333,,6.352736414591645,96.02474822050667,2.6208554299533025,0.29,200,53.81157536885574,80.36126125771122,11.536910540343499,44.13275442432781,711.1597593877907,550.4024729002447,254.94962355953535,297.5996606316139,19.721603393554688,4.155457973480225,0.8472900758807236,5.187264480166543,5.187264480166543,5.02072391395116,5.02072391395116,0.1665405662153825,0.1665405662153825
68,13600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7147372386831304,0.005,1.0,True,989.9153574207114,4.949576787103557,8.243752781243916,4.810917328757071,5.330590658068398,,6.352736414591645,106.61181316136795,2.6707099416175772,0.2825,200,70.45030284845664,85.75777052736575,33.28094938082801,25.015822546707582,424.6365640779835,436.2201953927334,385.1257853470663,533.1574013777997,19.628536224365234,4.251603126525879,0.8203111474162337,5.240234181060533,5.240234181060533,5.0252807778352375,5.0252807778352375,0.21495340322529533,0.21495340322529533
69,13800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7111635524897147,0.005,1.0,True,875.5905476656842,4.377952738328421,7.445533634845294,4.84279011227132,4.670940486479911,,6.352736414591645,93.41880972959822,2.627998226233929,0.28125,200,77.55167303920203,64.16197014384709,25.951487498989597,28.99708266159074,919.7607873214657,387.6746890530248,864.4846836201567,546.5646203841205,19.60371971130371,5.360494613647461,0.8008994619488428,5.253677750510651,5.253677750510651,5.020145411293856,5.020145411293856,0.2335323392167945,0.2335323392167945
70,14000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7076077347272661,0.005,1.0,True,689.2504113150657,3.4462520565753283,7.275635954385059,6.273691856876232,3.9982785946364885,,6.352736414591645,79.96557189272977,2.604159675274429,0.26625,200,73.42588613532737,59.51992595757402,25.055210743646175,12.21057329454029,1110.6087909094836,590.2115124392196,563.4049424737402,863.5696105384317,19.84329605102539,0.30487295985221863,0.8166366002078184,5.227317690617662,5.227317690617662,5.005547313913037,5.005547313913037,0.22177037670462507,0.22177037670462507
71,14200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7040696960536298,0.005,1.0,True,1263.0627752499045,6.3153138762495225,9.738516161445894,5.206341953034315,6.660523285824359,,6.352736414591645,133.2104657164872,2.65901756622417,0.265,200,97.69822895512543,47.43954735717337,89.15822249661038,17.103952938913963,146.43590702330704,138.24261148882547,319.6959143293006,186.70657861159484,19.614913940429688,5.053184509277344,0.8533367212058578,5.2280367731430815,5.2280367731430815,5.0288568346441815,5.0288568346441815,0.19917993849889992,0.19917993849889992
72,14400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.7005493475733616,0.005,1.0,True,1074.698301502238,5.373491507511191,8.87692570025737,5.746302376575265,5.692250858263996,,6.352736414591645,113.84501716527994,2.8843917969284196,0.25875,200,97.05092750553128,106.63319716488358,63.77351610948789,61.87743010404705,369.14680313706225,221.23925577872728,292.5571715231414,233.10299231698863,19.906009674072266,11.038877487182617,0.8576778885865606,5.1912850555058485,5.1912850555058485,5.03807064052779,5.03807064052779,0.15321441497805832,0.15321441497805832
73,14600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.6970466008354949,0.005,1.0,True,883.8916681341127,4.419458340670563,7.937104318323123,5.73527540921864,4.910794201357645,,6.352736414591645,98.2158840271529,2.5752308954536276,0.275,200,67.61677472305713,55.54594614251287,22.07248888380186,28.2141216221689,602.5614354937567,442.2913705114728,459.22179859942435,466.22663172083827,19.629619598388672,0.22158949077129364,0.8528320990210098,5.1365193706242795,5.1365193706242795,5.036327127662446,5.036327127662446,0.1001922429618336,0.1001922429618336
74,14800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.6935613678313174,0.005,1.0,True,971.7209453318766,4.858604726659383,7.494413750665807,3.722086639624003,5.522747662081219,,6.352736414591645,110.45495324162438,2.806108647010291,0.28125,200,93.81911491752852,105.53755529784794,48.26694714276747,44.27588213558157,850.3174004668729,656.3195662650654,879.7796377090897,359.85288645147557,19.593481063842773,0.23520883917808533,0.8538264914429484,5.128814162563473,5.128814162563473,5.042900378127564,5.042900378127564,0.0859137844359088,0.0859137844359088
75,15000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.6900935609921608,0.005,1.0,True,797.7292628426525,3.988646314213262,7.573415025343119,5.774604056423523,4.320552710585189,,6.352736414591645,86.41105421170377,2.6712474649348263,0.30625,200,77.3312603596771,81.7611699572272,54.81041040771821,38.82723955176768,876.3878708117342,421.40619757711784,423.16290155996603,757.615628092981,19.869213104248047,0.1788514107465744,0.8603258254576112,5.122096584363313,5.122096584363313,5.033269075893665,5.033269075893665,0.08882750846964793,0.08882750846964793
76,15200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.6866430931872,0.005,1.0,True,1143.7808954602087,5.718904477301043,8.242677063117636,3.784659408192737,6.121103675599052,,6.352736414591645,122.42207351198104,2.6738667859608762,0.2775,200,76.91926137635285,83.54035970596645,48.867937715503196,32.10184008882429,470.74472704291156,259.7072148851888,808.736637121265,317.98114375237975,19.848548889160156,0.21196195483207703,0.8800432594200817,5.1192556188106835,5.1192556188106835,5.047582689047684,5.047582689047684,0.07167292976299944,0.07167292976299944
77,15400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.683209877721264,0.005,1.0,True,1189.402915054733,5.947014575273665,8.66258798532072,3.619561619179288,6.258635852352981,,6.352736414591645,125.17271704705963,2.8328421118897773,0.2925,200,111.20813058974979,105.3527917791625,74.45843750338861,58.924460088176914,326.59039128576006,481.0160320868215,831.4465507666545,756.6071207632061,19.315244674682617,1.1949776411056519,0.8360055126459695,5.163336867661091,5.163336867661091,5.063310652207493,5.063310652207493,0.1000262154535978,0.1000262154535978
78,15600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.6797938283326577,0.005,1.0,True,812.2044246708193,4.061022123354096,7.628181241633019,4.610973476398068,5.1658234310945526,,6.352736414591645,103.31646862189105,2.680889987084841,0.275,200,73.04413523487044,76.88444341887659,63.92509662076979,52.9154936619643,841.6638323668603,328.70989742181933,743.8446538442815,538.0483909760412,19.665929794311523,0.5990362763404846,0.8427965919610676,5.178790951626122,5.178790951626122,5.064624918603481,5.064624918603481,0.1141660330226415,0.1141660330226415
79,15800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.6763948591909944,0.005,1.0,True,624.0522396369684,3.1202611981848416,7.501572089519006,6.677968015438174,3.6666524073256617,,6.352736414591645,73.33304814651324,2.6717396195069996,0.2575,200,73.37360689298288,89.11101256887058,40.179245373395965,63.714575685802664,931.0138981482802,496.8182453470404,283.0860020582764,635.9794074491105,19.647199630737305,6.056768417358398,0.8666342067731104,5.095996117411745,5.095996117411745,5.046929064030344,5.046929064030344,0.049067053381400605,0.049067053381400605
80,16000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.6730128848950394,0.005,1.0,True,906.6407007453863,4.533203503726932,7.846460490635245,4.611838959974098,5.1119012929892484,,6.352736414591645,102.23802585978495,2.711362422720137,0.30875,200,72.72253076931015,81.43503853498109,40.58911618405065,51.82188300733651,712.5070075393357,226.4876585995926,661.253832189477,924.2201119696238,19.808475494384766,0.17311961948871613,0.8611286393181934,5.1996609003076895,5.1996609003076895,5.047741216892331,5.047741216892331,0.15191968341535844,0.15191968341535844
