episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,reward_scale_divisor,use_double_dqn,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
707,141400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.02904658009432933,0.005,5.0,True,1120.9972529548252,5.6049862647741255,8.456678303669005,3.2871887939751154,6.0798012653483875,,4.113380266335159,121.59602530696776,3.857349297027806,0.32,200,207.48083853900405,174.0186340386464,118.23991269984862,112.79275799961393,573.6840105547972,364.6424491373542,186.78961392336868,428.9270072904844,19.82319450378418,0.11859353631734848,2.096171494382313,6.363789560803566,6.363789560803566,6.186989966625833,6.186989966625833,0.17679959417773272,0.17679959417773272
708,141600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.028901347193857688,0.005,5.0,True,823.1953141614271,4.115976570807136,8.270941989120303,6.866635328027192,4.661554993228133,,4.113380266335159,93.23109986456267,3.819979981368763,0.18125,200,189.46587500968843,184.8137397775693,136.91386971540047,116.18711848365925,564.7864034866843,127.98648551850758,443.57956366251915,569.3868891115642,19.893390655517578,6.060547351837158,2.120234584214577,6.332634025891858,6.332634025891858,6.165946647714008,6.165946647714008,0.1666873781778504,0.1666873781778504
709,141800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.028756840457888396,0.005,5.0,True,640.2196835664632,3.2010984178323163,9.268996179860862,7.6531643639225635,3.8361014906452326,,4.113380266335159,76.72202981290465,3.7260182766925865,0.24375,200,188.97876946849223,152.64323003685104,77.89292973517125,75.09867026052012,222.90040867025047,507.94724384949836,121.0863554379173,667.2355442396334,19.908042907714844,0.04100031778216362,2.1974942278515126,6.2234943836400065,6.2234943836400065,6.1780614182044955,6.1780614182044955,0.04543296543551101,0.04543296543551101
710,142000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.028613056255598956,0.005,5.0,True,1171.2384752803878,5.856192376401939,8.43961331307939,3.2501085294160603,6.416412272791493,,4.113380266335159,128.32824545582986,3.403936458277522,0.32125,200,101.3944128975005,196.18397153661402,63.59684185779277,96.52241309046362,587.1535637105425,419.0068372052136,617.8926332356325,644.9060644882976,19.808610916137695,0.04845559597015381,2.1970115090266944,6.396673051645211,6.396673051645211,6.171413251194718,6.171413251194718,0.22525980045049288,0.22525980045049288
711,142200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.02846999097432096,0.005,5.0,True,1723.616256343538,8.61808128171769,9.783161017822737,0.5341192680539578,9.280246939565362,,4.113380266335159,185.60493879130723,4.160243464296881,0.3475,200,215.99317900804843,206.01755699786474,146.6836660673355,40.00559911212104,222.52729003430935,160.68112570953275,526.519693544354,382.53052918558836,19.876277923583984,5.684969425201416,2.3803825651060677,6.597146120663742,6.597146120663742,6.201028844579772,6.201028844579772,0.3961172760839693,0.3961172760839693
712,142400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.028327641019449356,0.005,5.0,True,898.9179042548254,4.494589521274127,7.87365018734904,4.045471625048878,5.601996735919368,,4.113380266335159,112.03993471838736,4.608344565482229,0.2275,200,198.78480475865982,262.0636670237643,144.4897691034138,173.12577552125828,901.8308045530046,602.6388436116193,707.4770776926907,696.5769028722691,19.855243682861328,0.03618037700653076,2.352545152950152,6.52617297891904,6.52617297891904,6.206217057776969,6.206217057776969,0.3199559211420713,0.3199559211420713
713,142600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.028186002814352108,0.005,5.0,True,240.04674888594707,1.2002337444297353,8.442072410611143,10.004302303056917,2.06000470457106,,4.113380266335159,41.20009409142119,3.7328841391099497,0.25375,200,199.02289892926626,173.78027378986948,153.86174797260347,22.61845233260763,520.7495748908427,191.7981904045919,121.05721009425451,1094.0290643973872,19.844146728515625,0.05950949341058731,2.7250860818685494,6.279275962629169,6.279275962629169,6.159468609628862,6.159468609628862,0.11980735300030787,0.11980735300030787
714,142800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.028045072800280346,0.005,5.0,True,1065.519653561427,5.327598267807136,8.078722366136136,4.067950768282503,6.025310157237912,,4.113380266335159,120.50620314475823,3.647347877185626,0.23625,200,185.08124129387568,173.78085941541872,164.89481621614755,79.61562473930297,802.6760045385098,553.4519486139095,563.3789993805412,327.72047728189295,19.886640548706055,0.034511443227529526,2.572417850821696,6.284895088074799,6.284895088074799,6.167631931523036,6.167631931523036,0.117263156551763,0.117263156551763
715,143000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.027904847436278947,0.005,5.0,True,946.217308244065,4.731086541220325,7.945177182749506,5.287993667187342,5.162223307699361,,4.113380266335159,103.24446615398723,3.8810880701047266,0.23625,200,234.2426201040399,144.78015632753178,179.0818529004996,62.87409120070184,931.1713553997979,456.3840831472564,871.0084658670056,580.8979313642708,19.982379913330078,0.01968850940465927,2.5488570480971853,6.28902386474064,6.28902386474064,6.176182706941277,6.176182706941277,0.11284115779936332,0.11284115779936332
716,143200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.027765323199097552,0.005,5.0,True,1193.7812161374982,5.968906080687491,8.10555803670358,1.1162173710214676,7.255864894654988,,4.113380266335159,145.11729789309976,3.5354707088578863,0.355,200,100.94546937378965,205.17729070048549,25.15295561507401,102.17383569664281,729.6091692535267,525.2030676497288,295.25863976961307,267.3830851244869,20.009702682495117,0.02665385603904724,2.513615112107864,6.294320207974765,6.294320207974765,6.188144524937733,6.188144524937733,0.10617568303703262,0.10617568303703262
717,143400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.027626496583102064,0.005,5.0,True,938.8276777190414,4.694138388595207,7.740890080127708,3.592415149928114,5.66352970028024,,4.113380266335159,113.2705940056048,4.6589890700962036,0.2925,200,228.20891193416804,255.28901701478378,142.12863714189464,119.56033385665916,984.1784187603482,589.7729948852176,305.5492118598768,377.92621370302294,19.903366088867188,0.03434274345636368,2.5217874920622823,6.146795198489987,6.146795198489987,6.168701494796479,6.168701494796479,0.021906296306491768,0.021906296306491768
718,143600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.02748836410018655,0.005,5.0,True,772.4820991522204,3.862410495761102,7.93814787451396,5.018815599694544,5.041809531822472,,4.113380266335159,100.83619063644944,3.8069161269648215,0.2525,200,225.49243937932013,108.61240660295711,162.83825435088298,77.06287395499486,911.9121639840488,546.075477952947,317.00015683649025,572.2220382314623,19.950265884399414,5.795701026916504,2.5668781708734003,6.117082842369942,6.117082842369942,6.161427624087655,6.161427624087655,0.04434478171771339,0.04434478171771339
719,143800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.02735092227968562,0.005,5.0,True,610.8338886555205,3.0541694432776025,7.917573163246733,8.25512830728528,3.614043397379757,,4.113380266335159,72.28086794759515,4.718732992274984,0.1575,200,279.048604826665,224.13106906012038,19.37244445003258,78.15521377853777,817.3203280855878,369.73401391429195,966.1777086446538,678.8342867719781,19.87860870361328,0.02477089688181877,2.6475538508298793,5.935763283523892,5.935763283523892,6.134292929358313,6.134292929358313,0.19852964583442123,0.19852964583442123
720,144000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.02721416766828719,0.005,5.0,True,1299.5889178895495,6.497944589447748,8.483736026357981,1.430475659585673,7.543439667192829,,4.113380266335159,150.86879334385657,4.375134919317622,0.29625,200,240.75008155969869,189.7878950403804,142.02713885135046,7.331389683064257,650.8818555237269,208.06348698549363,732.9731969254794,404.26349401274086,19.896095275878906,0.043453898280858994,2.5762759353904943,5.936509801931022,5.936509801931022,6.150539673180471,6.150539673180471,0.2140298712494486,0.2140298712494486
721,144200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.027078096829945757,0.005,5.0,True,936.3729468040259,4.681864734020129,8.743832258778024,6.042014841619563,5.244287773135418,,4.113380266335159,104.88575546270836,4.5774429730498065,0.20625,200,203.80975960478716,267.5972344883484,123.1309137555668,216.97618091884596,467.68825940081354,448.576791825999,524.0715767526557,594.0703453281069,19.895490646362305,5.563630104064941,2.538919413202397,6.021019749957502,6.021019749957502,6.135150954384895,6.135150954384895,0.11413120442739277,0.11413120442739277
722,144400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.026942706345796028,0.005,5.0,True,693.6531248752765,3.4682656243763823,8.118418653244214,7.1735715969261795,4.511425207974298,,4.113380266335159,90.22850415948596,4.236652445181393,0.2075,200,184.42252907364912,223.86341217046348,96.9389124508643,153.9208281327333,732.9757504751087,532.7653814077688,670.2485978604791,439.3759482614806,19.6989688873291,0.11731976270675659,2.6139299120060313,5.830732651238815,5.830732651238815,6.125067765246537,6.125067765246537,0.2943351140077217,0.2943351140077217
723,144600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.026807992814067046,0.005,5.0,True,1400.2423850556597,7.001211925278299,8.091511179103392,1.3760073511627549,7.429916905748123,,4.113380266335159,148.59833811496244,3.59691783082837,0.37,200,209.32928691644105,138.5518452100786,126.28808282076082,85.57596376503226,715.0210271217371,482.69031836572213,405.5453881942841,166.48929350035723,19.920246124267578,0.04971335455775261,2.643248281721105,5.883070168441373,5.883070168441373,6.150864744607165,6.150864744607165,0.26779457616579183,0.26779457616579183
724,144800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.026673952849996713,0.005,5.0,True,1004.702476021244,5.0235123801062205,8.164300328526267,3.7503743771764064,6.316551439201107,,4.113380266335159,126.33102878402215,3.63262144377701,0.36125,200,158.44474064849928,161.0796687965468,70.57416661126909,8.323043278546502,745.2804931987006,510.359570918868,616.8873101648692,235.82203619216762,19.877723693847656,0.1403193175792694,2.6306079800851876,5.826133287279954,5.826133287279954,6.151109801319669,6.151109801319669,0.32497651403971517,0.32497651403971517
725,145000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.02654058308574673,0.005,5.0,True,814.6672057240564,4.073336028620282,9.361778846141387,7.3130214502352615,5.0740369873666085,,4.113380266335159,101.48073974733217,3.8641591071752774,0.2325,200,150.93055630765042,216.0019075264713,33.63115514170352,67.67443674850506,303.9663882855985,121.09679357728614,468.96844349192213,751.488079313994,19.928855895996094,0.02060558646917343,2.627433006075577,5.695176075583865,5.695176075583865,6.13237010414866,6.13237010414866,0.43719402856479483,0.43719402856479483
726,145200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.026407880170317994,0.005,5.0,True,1369.3924759632469,6.846962379816234,8.107309711085282,1.4404400981199585,7.281081036067183,,4.113380266335159,145.62162072134367,3.730432702417271,0.40625,200,169.03434646253422,192.03304206994363,28.413401304760956,69.08958165592743,703.75509303758,449.53552277742205,939.3758201356935,361.6860576161064,20.000137329101562,5.6690497398376465,2.5446954154160646,5.704981920391466,5.704981920391466,6.146805319931326,6.146805319931326,0.44182339953986016,0.44182339953986016
727,145400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.026275840769466402,0.005,5.0,True,1256.032636438953,6.280163182194765,10.100563483612394,5.694144441701603,6.720633265848377,,4.113380266335159,134.41266531696758,3.893609961233573,0.2375,200,142.90801030776177,245.31455024598273,58.7637980276756,161.62793804015132,225.40094837061477,69.8501610247528,136.35092643003694,301.87403802693603,19.992130279541016,0.02165375091135502,2.5087971348141966,5.737023520416466,5.737023520416466,6.145958287496231,6.145958287496231,0.4089347670797645,0.4089347670797645
728,145600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.026144461565619073,0.005,5.0,True,524.8050365360623,2.6240251826803114,9.301495628837536,8.243830330835099,3.1336052018959957,,4.113380266335159,62.672104037919915,4.492937432527067,0.4075,200,267.42564189318097,211.05091189297121,218.84986253905407,133.9260785788848,458.6972139193335,251.80275269610857,54.145178222995234,599.3585824843125,19.91879653930664,0.04133468121290207,2.666064583904754,5.660626030849858,5.660626030849858,6.1228629704617905,6.1228629704617905,0.46223693961193213,0.46223693961193213
729,145800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.026013739257790977,0.005,5.0,True,789.8660804249777,3.9493304021248883,7.7822785953540325,3.120572750388441,6.11533545418894,,4.113380266335159,122.30670908377881,4.692053781506237,0.275,200,109.08732130169652,163.8968818052482,65.60609749171424,107.691413851709,959.7152743363623,533.5421629666813,876.0675726638542,450.40619411606906,19.81915283203125,0.049836546182632446,2.708351356845557,5.7745877290270435,5.7745877290270435,6.117658064751141,6.117658064751141,0.3430703357240974,0.3430703357240974
730,146000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.02588367056150202,0.005,5.0,True,616.2219590091861,3.0811097950459305,8.075759710694914,7.725898822632604,4.298277228054239,,4.113380266335159,85.9655445610848,4.312181862706831,0.2125,200,170.4136431201389,258.99261456274724,40.30416471645554,130.3681663020883,742.5708756464638,658.9170919034551,616.7795140721923,471.36790676672695,19.644411087036133,5.5741472244262695,2.7719673727881866,5.6686809767901805,5.6686809767901805,6.091273147268833,6.091273147268833,0.4225921704786524,0.4225921704786524
731,146200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.02575425220869451,0.005,5.0,True,959.4653739544071,4.797326869772036,8.901952156577481,5.311899218778523,6.150007431016561,,4.113380266335159,123.00014862033123,3.872326273390704,0.29,200,192.09743859624908,131.38925543869925,109.44179004832988,52.40848320070043,380.19592956586564,507.04325932531833,444.9443127201671,301.6743211900236,19.69184112548828,0.041892655193805695,2.7142007464609104,5.512169001362742,5.512169001362742,6.098553495834608,6.098553495834608,0.5863844944718659,0.5863844944718659
732,146400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.025625480947651037,0.005,5.0,True,1188.635029431183,5.943175147155915,8.018107472002876,2.8830685807220866,6.416581281864042,,4.113380266335159,128.33162563728087,4.135061321598467,0.305,200,199.45044080131694,209.04511609887552,82.58218171727088,107.5095480413477,766.8752307024108,347.6594127944174,795.3043618444318,510.2757886186492,19.910457611083984,0.024425821378827095,2.7094851923202965,5.552898228659975,5.552898228659975,6.100392433088729,6.100392433088729,0.5474942044287534,0.5474942044287534
733,146600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.025497353542912785,0.005,5.0,True,928.4049488595923,4.642024744297961,8.733307529785218,5.16881326856715,5.666323628129231,,4.113380266335159,113.32647256258463,3.842754074537689,0.2675,200,200.73246937696467,187.602262725753,74.04231215168234,41.955139697063565,502.35568397665327,514.3614657989001,686.8141369613322,618.3933718210379,19.858551025390625,0.044797174632549286,2.630845755700074,5.733214174837885,5.733214174837885,6.092562173332076,6.092562173332076,0.35934799849419097,0.35934799849419097
