episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
68,13600,rician,0.195604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1236.3849383235242,6.181924691617621,9.329640503448553,2.78602048189023,6.935925790818277,138.71851581636554,6.4508367567440015,0.1683769471384585,200,368.5389344036064,352.1546679080194,348.24561991754234,321.80359176036615,0,257.02062758697866,506.2996843119925,362.0580454990192,331.1108099517722,6.799521600969319,7.177147775582028,0.37762617461270853
69,13800,rician,0.194804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1062.4845008886534,5.312422504443267,8.711828059459279,1.7177805790706047,6.9974769916780675,139.94953983356137,6.5607015385743015,0.2774429967836477,200,222.08351346628862,364.01694968672655,161.2161067313428,333.5401644865782,0,440.4844894064218,563.2354550388616,127.00046217172088,244.41770448560519,6.8922261502925934,7.1745438511776225,0.28231770088502905
70,14000,rician,0.194004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1105.5432952157555,5.527716476078777,9.0235673442669,3.8142197242384595,6.288049015725665,125.7609803145133,6.578289227942065,0.16886550576426088,200,366.3999262602536,363.6532657973788,345.42963728875003,353.2691587270864,0,234.2249351408486,236.8280596423891,170.12218551012742,372.5386286094771,6.8586056588233815,7.161879639242595,0.3032739804192133
71,14200,rician,0.193204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1150.0490527053796,5.750245263526898,8.596167364119498,2.7007942230996567,6.505985745039809,130.1197149007962,6.513456238625391,0.17504333923454396,200,375.02093943727044,350.3959244713144,371.9409853221758,308.047010152229,0,395.907829116197,378.1480384421961,732.2723891054203,541.6074924790282,6.73223436084861,7.152641697070725,0.420407336222115
72,14400,rician,0.192404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1491.5328253518728,7.457664126759364,8.950665903827993,0.516625604214847,8.43404029961315,168.68080599226303,6.165725668406887,0.46113907143473626,200,324.18816277317944,322.9405899600983,301.0753730368842,304.02611023974526,0,445.6061088723503,700.3928980671756,587.3784482790657,525.347632523979,6.672842415921428,7.1704388998838136,0.4975964839623854
73,14600,rician,0.191604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1564.2479995666595,7.821239997833297,8.810228525419282,0.5366883565934712,8.515412869401027,170.3082573880205,6.041686202287694,0.28846103153657165,200,358.33579344591396,308.2264188799682,315.79677195290566,191.62539007688616,0,502.47883250327726,304.8100033812469,718.0288680807257,182.7566643808788,6.767462254574743,7.188863200836105,0.42140094626136193
74,14800,rician,0.190804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1235.4382285615427,6.177191142807714,8.17397522570141,1.4443706246606551,6.94314850185749,138.86297003714978,5.937794459235812,0.25336380194406954,200,370.2709165009224,284.5117264220727,367.4073529110291,90.24575840208738,0,719.4379941889038,346.7799456415835,1020.7204902614413,887.2559586670179,6.741653261548896,7.185542731930989,0.4438894703820928
75,15000,rician,0.190004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1595.5273566140722,7.977636783070361,9.017973307700027,0.3443062396684754,8.804913305513486,176.09826611026972,6.580974315037646,0.3566323086305056,200,368.2900435817539,361.92255309239164,301.3395930506068,356.2844632954821,0,454.91240738708433,527.6722087892988,486.203470859059,244.61495003427157,6.868789414473483,7.207134339578756,0.3383449251052735
76,15200,rician,0.189204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1503.7439971213328,7.518719985606664,9.304435850735581,1.0691434547490188,8.235292395986566,164.70584791973133,5.557605632566001,0.3859992657229304,200,374.46650468781746,230.75713150590144,322.3210804096863,132.55501699208506,0,420.5974328374254,452.027990070085,665.645143930923,849.2981807730062,7.084068373144038,7.2206627350578065,0.13659436191376884
77,15400,rician,0.18840400000000002,ou,velocity,False,False,False,full,True,False,False,False,500.0,1394.2853408627607,6.971426704313803,9.164187019543528,0.7716767315554284,8.392510287988102,167.85020575976205,6.2834284848000195,0.4413228064030409,200,277.710603937876,331.1098355283205,101.14928603936325,322.65126687727405,0,240.27824106887303,520.5813385584124,196.19973819393297,349.65445802682206,7.125921656542151,7.235881534446511,0.10995987790435979
78,15600,rician,0.187604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1526.9107263146645,7.634553631573323,9.141800601950653,0.6197736894449699,8.572563733391553,171.45127466783106,6.360747297498332,0.4372027506772429,200,356.5030777723588,333.640368680462,253.93623629339464,325.0705938617367,0,369.6075046781767,590.3388936236847,283.5676168026713,228.63967542792545,7.186952748033187,7.253018485715038,0.06606573768185076
79,15800,rician,0.186804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1202.1730873271545,6.010865436635772,8.263468364395468,0.905284246794415,7.388369016223677,147.76738032447352,6.387433278871982,0.2625704294629395,200,361.7081970995604,270.26344271458214,358.0378399722223,220.75177230012187,0,499.33871732880095,160.317976746821,917.1058803423962,630.096426033812,7.230790703236734,7.254731783569578,0.023941080332844145
80,16000,rician,0.186004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1568.7912987042218,7.843956493521109,8.805613924362456,0.3863490888501592,8.419264835512296,168.3852967102459,5.030659205885505,0.3580750894639641,200,235.80727863837728,305.6600452921272,122.43751958506816,251.2894303821625,0,486.8745248125578,125.16395071494932,525.2624087213771,255.26465927915046,7.248436351613014,7.2692884467188605,0.020852095105846402
81,16200,rician,0.18520399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1577.1871396149209,7.885935698074604,9.657002860612923,1.0109905571948221,8.646012303418098,172.92024606836196,5.453712730160072,0.4558408512547612,200,360.80199091231293,221.99985959099803,315.3695843995448,95.51471416136755,0,375.06610621678203,355.24297759835133,416.8704391507616,464.9821163284515,7.2681112147198785,7.286285037542307,0.018173822822428853
82,16400,rician,0.184404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1305.1076351419615,6.525538175709808,8.287725871924344,1.0839265789563477,7.203799292967992,144.07598585935983,5.587482749060321,0.3479751120507717,200,337.2618874140042,274.4755541031429,274.91519569867046,94.65125467140182,0,551.1696098905002,411.4098104026388,614.4274354034574,853.4957127022341,7.32494937026083,7.285279113827987,0.039670256432843054
83,16600,rician,0.183604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1361.2197284604076,6.806098642302038,8.590921982011313,0.5415032297970851,8.049418752214226,160.98837504428454,4.906634881142417,0.4064203889854252,200,249.73920732811868,235.52874164014648,146.70365406802793,178.16095744242512,0,513.0921345207995,628.4721690293628,964.616288265425,831.7289324320187,7.3528214982949605,7.294485615495291,0.05833588279966939
84,16800,rician,0.182804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1144.1297195645984,5.720648597822992,7.9706345582625735,1.2426616346587855,6.875492147234644,137.5098429446929,6.181651549284709,0.3053033079463057,200,359.33269092310866,298.34668772238876,330.86616654353566,269.9610110368956,0,686.6330240158824,520.0187545323287,516.889411929523,712.4150846337382,7.362438631082995,7.289497598015998,0.0729410330669964
85,17000,rician,0.182004,ou,velocity,False,False,False,full,True,False,False,False,500.0,-53.103322385896064,-0.26551661192948034,9.054817393039363,7.691889659872388,2.057655856129773,41.15311712259546,6.480414909729742,0.2722148254141212,200,229.80568423333878,296.1328922346936,150.71766139005007,283.1866553588933,0,352.9606531168338,502.70472421863593,31.541244543690325,341.3279413905384,7.275076283404536,7.2279465186996905,0.0471297647048452
86,17200,rician,0.18120399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1456.9690297718234,7.284845148859117,9.261176787342391,0.7362206379948519,8.524956149347538,170.4991229869508,5.817794584535014,0.39244538962841036,200,285.8544772374462,288.51767186709094,157.1456801924414,205.7529646837133,0,235.61974554399754,521.3453678732209,708.1514481606797,700.0245897053858,7.3133776353618005,7.243028026032805,0.07034960932899548
87,17400,rician,0.180404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1383.5886784904194,6.917943392452097,8.522749131326481,0.654722424029797,7.868026707296678,157.36053414593357,5.432834808730308,0.4346243589278311,200,232.4507521083996,310.71976152411924,119.3733013916153,268.04084373487296,0,582.1590343573614,527.1316994357411,407.9079710753083,364.8789761531183,7.482915699867905,7.250211918920895,0.23270378094701005
88,17600,rician,0.17960399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,1629.4023875844669,8.147011937922334,9.273000609544003,0.5143283997551729,8.758672209788825,175.1734441957765,4.982391693185328,0.29739036723040047,200,350.21716570061886,181.04737091687596,323.19785960241245,107.27149642497845,0,369.1310149126979,497.85562064622746,557.4136445216424,342.17758373344054,7.574053020816433,7.267353513135301,0.30669950768113186
89,17800,rician,0.178804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1437.604540004996,7.1880227000249795,8.28099782255198,0.38952089713438043,7.891476925417599,157.82953850835202,5.979763177584348,0.2709448257554323,200,353.8133431767341,312.7784732368112,349.10396351801245,294.6164315656261,0,598.0491682704619,385.5904929232162,523.8140881484344,180.2770195828826,7.61875301750341,7.274366135745214,0.3443868817581963
90,18000,rician,0.178004,ou,velocity,False,False,False,full,True,False,False,False,500.0,284.3297741201492,1.421648870600746,9.43098753273311,7.337332977977114,2.7215932606474857,54.431865212949724,5.981410936946649,0.20316155091510155,200,372.08891407703214,190.34798256689837,368.7061457210908,174.43845881609926,0,146.53966789888895,518.7399176006602,105.82777104213332,942.5122984181279,7.4404302297495,7.223779770466351,0.21665045928314974
91,18200,rician,0.17720399999999997,ou,velocity,False,False,False,full,True,False,False,False,500.0,1576.1636686975764,7.880818343487882,8.699737758940639,0.404438392550691,8.295299366389955,165.9059873277991,3.59832895648322,0.3186512945452705,200,221.17118062997048,116.66166687459133,48.11364769137351,20.190911977933293,0,520.6558271346828,437.1915640018025,476.8435645982854,285.4940543135579,7.529895910817009,7.235554711080896,0.29434119973611317
92,18400,rician,0.176404,ou,velocity,False,False,False,full,True,False,False,False,500.0,975.2919174653123,4.876459587326561,8.756307250050261,3.602220330240623,5.4694241969255835,109.38848393851167,5.170795503260389,0.23465803717030212,200,312.60064087119144,264.9318295356943,142.28758186630807,206.77868202362626,0,444.651848472263,220.40952168402745,109.98959884016865,225.7280031403726,7.381665105682631,7.21635764027486,0.16530746540777042
93,18600,rician,0.17560399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,970.4587403090952,4.852293701545476,8.574669642586649,3.0020760422427126,5.572593600343938,111.45187200687876,5.251606533562704,0.426444617304951,200,350.7065986874894,226.06340089970277,332.30643148867523,219.244809378834,0,510.6629482552139,172.303397531294,137.15239249674664,590.3207065008983,7.234524142229776,7.198682758125065,0.03584138410471116
94,18800,rician,0.17480400000000001,ou,velocity,False,False,False,full,True,False,False,False,500.0,838.587637557272,4.1929381877863605,9.339035483817801,4.458865114886765,5.302785726176463,106.05571452352928,6.02496072859391,0.24278686608187855,200,245.30016716915486,334.28591523568696,212.2961017891023,326.64970929979245,0,254.71651480668797,513.2779187284808,221.46681472737157,792.3892370566285,7.152506003445724,7.17851364076391,0.026007637318185672
95,19000,rician,0.174004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1129.758097677646,5.64879048838823,8.979048742270365,3.096404135059923,6.568571491389793,131.37142982779585,5.058351308304131,0.16284178383648396,200,293.2089551743,249.94548669431916,270.24845421215906,51.65459309255802,0,176.99420522663735,388.47104920913,479.92953015557663,580.6433283970906,7.04068891273954,7.172093197086287,0.1314042843467469
96,19200,rician,0.173204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1614.3277919598088,8.071638959799044,9.411339178893277,0.875292746826556,8.611003144879588,172.22006289759173,4.69967348495279,0.2504942497098818,200,221.7547409258921,290.54763231851246,18.55817776528537,250.93002093772756,0,284.0592872172656,370.61587386347526,437.5678272133947,438.87415227312636,7.05947445018419,7.187081842375801,0.127607392191611
97,19400,rician,0.172404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1506.6208319824896,7.5331041599124475,9.664616748153263,1.4922213883597435,8.172395359793517,163.44790719587033,4.833834360583453,0.36600776535924523,200,303.8789236940925,236.2654865591267,278.7985678205775,179.49754079478765,0,189.65906192196158,458.0253423619815,385.1698384789477,607.8231394183804,7.048468703774461,7.197239713689386,0.14877100991492576
98,19600,rician,0.17160399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1138.9831647870494,5.694915823935247,8.402174436440202,1.310689116137319,7.091485320302877,141.82970640605757,4.812830094364499,0.31499393336707726,200,228.5389795419287,237.0222663112431,195.85183080912392,218.63494905094348,0,490.1408835077141,288.62935741251493,323.4388515790979,515.6119631154492,6.974414783120027,7.1961605872262595,0.22174580410623257
99,19800,rician,0.170804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1575.7857610044823,7.8789288050224116,9.107690786327515,0.3362566986804416,8.771434087647073,175.4286817529415,5.497249866561906,0.38923953129909933,200,335.8534434787313,260.5838607926247,315.91238712763067,239.37012987353688,0,420.04153911204776,432.1472948873035,562.1018910550093,194.8334976513424,7.043568036691196,7.212072440765864,0.1685044040746675
100,20000,rician,0.170004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1364.534323921045,6.822671619605225,9.043449694383007,0.8717233289860865,8.171726365396925,163.4345273079385,6.8038008941876065,0.4795789152383804,200,329.06741775219626,373.6943336370119,306.00450214348865,368.684320854922,0,486.22048366870297,509.974468908759,453.4541134876727,667.1073385691102,7.031191113185429,7.221668980012174,0.19047786682674506
101,20200,rician,0.169204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1148.3555579942788,5.741777789971394,8.031132832598292,3.17712410193581,6.404355920645137,128.08711841290275,5.596480888673162,0.175004152150359,200,356.83251925422525,267.62444968401854,345.0449499652514,246.76522800871604,0,601.8266280159472,167.49639300714173,198.93585755464076,220.83553891620824,6.919108294046781,7.226239853153731,0.3071315591069501
