slot,pre_projection_power,post_projection_power,projection_distance
4,8.000000000000002,10.000000000000002,0.3338505354221894
0,8.000000000000002,10.000000000000002,0.3338505354221894
1,7.99999940395364,10.000000000000004,0.33385064078929716
2,8.000000000000002,10.000000000000002,0.3338505354221894
3,7.999989748027375,10.000000000000002,0.3338523477326108
4,8.000000000000002,10.000000000000002,0.3338505354221894
0,8.000000000000002,10.000000000000002,0.3338505354221894
1,7.99999940395364,10.000000000000004,0.33385064078929716
2,8.000000000000002,10.000000000000002,0.3338505354221894
3,7.999989986444747,10.000000000000002,0.33385230558594914
4,8.000000000000002,10.000000000000002,0.3338505354221894
0,7.772443042230333,10.000000000000002,0.3743675033967642
1,6.59789413741638,10.000000000000002,0.5936410300829991
2,7.9954827211709025,10.000000000000002,0.3346491978043966
3,7.758530566191907,10.000000000000002,0.37686376521633697
4,7.859361331178874,10.000000000000002,0.3588224115191567
0,8.000000000000002,10.000000000000002,0.3338505354221894
1,7.99999940395364,10.000000000000004,0.33385064078929716
2,8.000000000000002,10.000000000000002,0.3338505354221894
3,7.999988794358173,10.000000000000002,0.33385251631921375
4,8.000000000000002,10.000000000000002,0.3338505354221894
0,8.000000000000002,10.000000000000002,0.3338505354221894
1,7.999998807907459,9.999999999999998,0.33385074615637667
2,8.000000000000002,10.000000000000002,0.3338505354221894
3,7.999980092147727,10.000000000000002,0.33385405466871415
4,8.000000000000002,10.000000000000002,0.3338505354221894
0,8.000000000000002,10.000000000000002,0.3338505354221894
1,7.99999940395364,10.000000000000004,0.33385064078929716
2,8.000000000000002,10.000000000000002,0.3338505354221894
3,7.999988555940945,10.000000000000002,0.33385255846585327
4,8.000000000000002,10.000000000000002,0.3338505354221894
0,8.000000000000002,10.000000000000002,0.3338505354221894
1,7.99999940395364,10.000000000000004,0.33385064078929716
2,8.000000000000002,10.000000000000002,0.3338505354221894
3,7.999989151984071,10.000000000000002,0.3338524530992457
4,8.000000000000002,10.000000000000002,0.3338505354221894
0,7.4304009513754075,10.000000000000002,0.4364014796760581
1,6.610253292368556,10.000000000000002,0.59123637454721
