slot,pre_projection_power,post_projection_power,projection_distance
3,6.168606370057074,0.0007021427154541016,2.4571699510017115
4,7.368004022666667,0.0002375245094299317,2.698994923178551
0,8.000000000000002,0.0,2.8284271247461903
1,8.000000000000002,10.000000000000002,0.3338505354221894
2,7.999838596936294,10.000000000000004,0.3338790678663165
3,7.63971037091027,0.0,2.7640025996569304
4,7.998373812485059,0.0,2.828139638081023
0,8.000000000000002,0.0,2.8284271247461903
1,8.000000000000002,10.000000000000002,0.3338505354221894
2,7.999323002671189,10.000000000000004,0.3339702153047226
3,7.590019192165379,0.0,2.754998945946328
4,7.991934060152349,0.0,2.827000894968438
0,8.000000000000002,0.0,2.8284271247461903
1,8.000000000000002,10.000000000000002,0.3338505354221894
2,7.998614421719698,10.000000000000002,0.33409548397822153
3,7.549222111067437,0.0,2.7475847777761904
